id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
280304,#17-2 Large 1BR Apt. in Harvard Sq!,1461240,Monica,,Riverside,42.37083,-71.11402,Entire home/apt,194,2,45,2019-06-29,0.73,5,304
314465,"Great House, Great Location",1615938,Tara,,Cambridgeport,42.35965,-71.10556,Entire home/apt,500,2,60,2019-06-23,0.71,1,4
321847,"New condo in Central Sq - 2BR, 2BA",1647071,Meghan,,The Port,42.36498,-71.09869,Entire home/apt,300,2,52,2019-05-27,0.60,1,5
326170,Two-room suite near Harvard Univ.,1665697,Nadine And Bernd,,Agassiz,42.38247,-71.11403,Private room,110,2,192,2018-10-21,2.12,1,0
365220,Davis Square Studio!,1694399,Isa,,Neighborhood Nine,42.38817,-71.12898,Entire home/apt,142,3,135,2019-07-15,2.19,1,62
405144,Apartment in Harvard's Backyard,2018955,Nicole,,Mid-Cambridge,42.37125,-71.11105,Entire home/apt,180,31,53,2018-09-28,0.60,1,215
405548,Holidays in Cambridge $150/night (flexible),306681,Janet,,West Cambridge,42.38258,-71.1371,Entire home/apt,150,2,2,2017-12-26,0.03,3,0
445407,East Cambridge Apartment ,2212429,Jimmy,,Wellington-Harrington,42.37363,-71.08909,Entire home/apt,350,2,40,2018-08-26,0.47,2,15
459074,Studio steps from MIT and Harvard!,2282282,Claudia,,Cambridgeport,42.36291,-71.10435,Entire home/apt,100,2,356,2019-07-18,4.10,1,10
464471,"HarvardMIT,InmanSq,clean,sunny apt.",2308198,Sarah And Chris,,Wellington-Harrington,42.37317,-71.09743,Entire home/apt,175,2,259,2019-07-06,2.97,1,260
497152,Designer Flat on Conservation Land,2431344,Elizabeth,,Cambridge Highlands,42.39445,-71.1549,Entire home/apt,180,4,81,2019-07-12,0.95,1,140
577384,Large Room with Shared Bath,229956,Adam,,The Port,42.36598,-71.09909,Private room,55,1,128,2019-01-01,1.50,4,0
715532,"Quiet, Artistically Decorated Cambridge Apartment",3673828,Kate & Andy,,North Cambridge,42.3942,-71.13202,Entire home/apt,200,2,230,2019-07-15,2.78,2,137
719714,Perfect Studio Camb/Harvard Sq #2,727944,Emily,,North Cambridge,42.39413,-71.12526,Entire home/apt,125,28,150,2019-07-11,1.82,3,117
734748,Harvard / Central Square,3011415,Stanley And Sue,,Riverside,42.36706,-71.11082,Private room,160,10,71,2019-06-28,0.93,2,7
742574,See Yourself in Central Square,1152305,Greg,,Cambridgeport,42.36486,-71.10328,Entire home/apt,150,31,124,2019-05-12,1.55,4,71
798213,Cambridge-Alewife-Davis-Tufts-Porter Sq-Harvard Sq,4169689,Javier,,North Cambridge,42.40135,-71.13569,Private room,65,1,378,2019-06-17,5.07,2,172
810461,Suite Central B&B in the Heart of Cambridge,1963743,Leslie And Dave,,The Port,42.37047,-71.09781,Private room,98,2,255,2019-07-18,3.41,1,0
860634,Home on quiet street near Harvard,4507945,Deborah,,Agassiz,42.38391,-71.11449,Private room,70,1,374,2019-07-08,4.90,1,77
868975,Charming Cottage in Central Square,4578066,Gail,,Riverside,42.36595,-71.10608,Entire home/apt,150,30,182,2018-10-21,2.31,2,200
910408,Cozy condo in Mid Cambridge MA!,4883794,Melissa,,Mid-Cambridge,42.37039,-71.10645,Entire home/apt,100,300,6,2019-05-03,0.08,1,57
913081,Room in a bright and colorful Cambridge home,3571613,Mauricio,,Riverside,42.36796,-71.1133,Private room,69,2,46,2017-07-29,1.26,1,0
996575,Great Apt. Harvard Sq.and Boston#1A,727944,Emily,,North Cambridge,42.39284,-71.124,Entire home/apt,125,4,165,2019-07-05,2.17,3,30
1054635,"Sunny, lg 1-br, heart of Cambridge",3087212,Eleanor,,Mid-Cambridge,42.37254,-71.1126,Entire home/apt,97,90,10,2017-05-29,0.14,2,200
1080789,Entire Lovely Home!!,40965,Mazzy,,North Cambridge,42.39476,-71.13185,Entire home/apt,300,2,0,,,4,0
1097262,Harvard/MIT/BU/Central Square Room,6030020,Jason,,Cambridgeport,42.35629,-71.11095,Private room,95,7,43,2019-06-17,0.57,3,239
1122796,#19-1 Spacious 1BR Apt. Harvard Sq!,1461240,Monica,,Riverside,42.37109,-71.11466,Entire home/apt,255,2,69,2017-05-26,0.94,5,0
1124873,"Sunny flat on private lane, walk to MIT, Harvard",6122485,Wendy,,The Port,42.36708,-71.10029,Entire home/apt,120,3,57,2019-06-30,0.76,2,20
1130655,Bedroom in a Cambridge Condominium/Best Location,6203069,Michael,,Agassiz,42.38454,-71.1156,Private room,125,3,58,2019-05-31,0.77,2,360
1140201,Great Room Near Harvard/MIT/BU,6030020,Jason,,Cambridgeport,42.36112,-71.1066,Private room,100,20,64,2018-10-31,0.86,3,325
1141088,MIT/Harvard/Inman- 2 Bedroom Apt.,2530211,Erin,,Wellington-Harrington,42.37117,-71.09685,Entire home/apt,179,2,385,2019-07-06,5.12,1,90
1143701,Beautiful Light-Filled Bedroom/Best Location,6203069,Michael,,North Cambridge,42.38884,-71.12048,Private room,125,3,76,2019-06-27,1.01,2,355
1154298,Quiet private room in N. Cambridge,6325607,John,,North Cambridge,42.40021,-71.13643,Private room,65,1,349,2019-07-05,4.75,1,237
1166045,Mid-Century Hip Apartment Davis Sq,6386022,Caitlin,,North Cambridge,42.39972,-71.13117,Entire home/apt,175,2,58,2019-07-08,0.79,1,56
1170965,Wonderful room by Harvard Square,6410988,Kathleen,,West Cambridge,42.37775,-71.13085,Private room,120,1,21,2019-05-19,0.28,2,354
1189126,Private room on quiet lane,6500980,Barbara,,Cambridgeport,42.36313,-71.10524,Private room,85,2,137,2019-07-16,1.83,1,116
1193755,Private room in Davis Sq. Cambridge,6523704,Kato,,North Cambridge,42.3937,-71.13137,Private room,75,29,23,2017-04-08,0.31,2,244
1193862,Middle Room in Shared Apt,229956,Adam,,The Port,42.36494,-71.10054,Private room,32,21,120,2018-11-16,1.61,4,0
1193875,Large Downstairs Room,229956,Adam,,The Port,42.36433,-71.09911,Private room,35,2,157,2019-07-01,2.14,4,0
1200294,Small Downstairs Room,229956,Adam,,The Port,42.36554,-71.10024,Private room,27,16,157,2019-06-15,2.10,4,1
1215512,Minutes to Harvard Square,2066283,Roger,,Strawberry Hill,42.37824,-71.14915,Entire home/apt,155,7,15,2019-05-25,0.29,1,236
1216161,"Spacious townhouse in Cambridge, MA",6636728,Nomeda,,Mid-Cambridge,42.3762,-71.10919,Entire home/apt,135,90,3,2018-08-30,0.08,1,87
1225831,Victorian Charm MIT/Harvard/Kendall/Central-1BR,3380576,Paul,,The Port,42.36458,-71.09845,Entire home/apt,155,3,386,2019-07-09,5.19,1,0
1272909,Room in 3/1 Apt Davis Sq. Cambridge,6523704,Kato,,North Cambridge,42.39398,-71.13093,Private room,75,29,34,2019-04-08,0.47,2,249
1276962,"Cambridge Apt, walk to MIT, Harvard",6122485,Wendy,,The Port,42.3678,-71.10175,Entire home/apt,200,3,94,2019-07-18,1.94,2,326
1307195,Harvard/MIT: Convenience & Luxury!,7106416,Kyle,,Cambridgeport,42.36392,-71.10191,Entire home/apt,349,2,359,2019-07-12,6.05,1,326
1315920,Harvard or MIT walk 2 bedroom 2 baths,7148538,Lumina,,Wellington-Harrington,42.36986,-71.09583,Entire home/apt,698,1,37,2019-04-15,0.51,1,364
1330779,Huron Village Lower Unit Harvard Sq,4642626,Amy,,Neighborhood Nine,42.38905,-71.12425,Entire home/apt,200,2,52,2019-05-21,0.72,4,277
1341022,"Long term, Green, Modern Entire Condo MIT/MGH",6619766,C,,The Port,42.36821,-71.09436,Entire home/apt,135,90,40,2018-10-31,0.55,1,252
1404377,Renovated Brownstone - MIT/Kendall,7579202,Jenny,,East Cambridge,42.36743,-71.08458,Private room,140,2,283,2019-06-30,3.90,2,192
1406416,City living at its finest!,7579202,Jenny,,East Cambridge,42.37143,-71.07881,Private room,140,2,181,2019-06-27,2.64,2,223
1444324,12 Griswold - 2nd Fl · Large 2 Bedroom short ride to Harvard,2356643,Voyage,,Cambridge Highlands,42.38936,-71.15619,Entire home/apt,150,2,85,2019-06-13,1.35,4,0
1502981,"Nice room, Porter Square / Harvard",8029934,Stuart,,Neighborhood Nine,42.38538,-71.11996,Private room,95,3,101,2019-06-25,1.58,3,3
1579165,Min 6 Mth Modern nr HARVARD TUFTS Studio,7918311,Dina,,North Cambridge,42.3984,-71.13105,Entire home/apt,145,180,33,2018-08-16,0.47,2,365
1594235,Great room steps from Harvard Sq -2,3906664,Benjamin,,Riverside,42.36971,-71.11315,Private room,85,4,3,2013-09-14,0.04,1,323
1597825,Modern HARVARD TUFTS 2B/2B Condo Apt.,7918311,Dina,,North Cambridge,42.39744,-71.13063,Entire home/apt,190,180,18,2018-07-30,0.25,2,365
1609674,HARVARD SQUARE APT MIT/BOSTON CLOSE,8572951,Saam,,Neighborhood Nine,42.37599,-71.11792,Entire home/apt,375,4,55,2019-06-07,0.78,1,342
1611769,#19-2 Large 1BR in Harvard Square!!,1461240,Monica,,Riverside,42.36927,-71.11528,Entire home/apt,170,3,110,2019-06-20,1.56,5,326
1619471,Charming Room Near Harvard Square,8530114,Colleen,,Mid-Cambridge,42.37384,-71.10719,Private room,140,2,99,2019-06-25,1.40,3,76
1632003,2 Cozy Rooms Near Harvard Square,8530114,Colleen,,Mid-Cambridge,42.37209,-71.10328,Private room,170,2,35,2019-05-18,0.50,3,92
1644730,#17-3 Cozy Apartment in Harvard Sq!,1461240,Monica,,Riverside,42.36975,-71.11566,Entire home/apt,240,2,32,2019-07-01,0.48,5,294
1711476,"Serene & cozy 1BR oasis, walk to  Harvard Square!",3402394,Case,,Mid-Cambridge,42.37485,-71.10563,Entire home/apt,110,32,52,2018-09-29,1.27,2,207
1799157,Cambridge Large Room available Long term.,7757356,Alan,,Strawberry Hill,42.37617,-71.1544,Private room,79,32,30,2019-05-26,0.43,2,26
1840256,Lux 1 Bedroom Cambridge Apt by MIT,9419684,Mike,,Area 2/MIT,42.36183,-71.0846,Entire home/apt,259,28,18,2018-08-26,0.28,15,186
1855969,Lux 2 Bedroom Cambridge Apt by MIT,9419684,Mike,,East Cambridge,42.36342,-71.08281,Entire home/apt,272,28,31,2017-10-20,0.46,15,144
1881771,"It's home, Cambridge! (2BD/2BT)",9796499,Marisa,,Cambridgeport,42.35564,-71.11298,Entire home/apt,250,3,54,2019-05-20,0.80,1,321
1892854,Professor's perfect pied-à-terre,3450402,Christopher,,Mid-Cambridge,42.37395,-71.1132,Entire home/apt,330,4,5,2019-07-02,0.10,1,22
1893287,Bright Convenient Apt Harvard / MIT,9553483,Jookun,,The Port,42.36563,-71.10043,Entire home/apt,160,2,138,2019-07-13,2.01,1,162
1916744,"Excellent light, near T, 1 stop to Harvard, 2toMIT",9939488,Dan,,Neighborhood Nine,42.38854,-71.12688,Private room,57,80,20,2018-06-30,0.30,7,277
1935343,"Cute, clean & it’s all yours-1 bed- great location",10014448,Lucia,,Cambridgeport,42.35698,-71.10859,Entire home/apt,145,2,157,2019-07-17,2.38,1,293
1984737,Charming Harvard Victorian w/pkng,8824696,Steve,,West Cambridge,42.38116,-71.13326,Entire home/apt,425,2,274,2019-07-12,4.38,2,286
1987139,"Charming Renovated Antique, Ideal Location",10237845,Jason,,Mid-Cambridge,42.37184,-71.10417,Entire home/apt,135,31,5,2015-03-30,0.08,1,292
2003694,Designer Penthouse Apartment by Harvard,4934591,Marwan,,Mid-Cambridge,42.37237,-71.11256,Entire home/apt,180,2,20,2019-06-27,0.50,1,2
2025926,Private Bedroom nr Harvard & Davis,1927550,Jacey,,Agassiz,42.3875,-71.11908,Private room,70,1,120,2019-06-25,1.80,1,175
2030680,Cozy Room in a Charming Townhouse,10427720,Gosia,,Strawberry Hill,42.37852,-71.15249,Private room,125,1,23,2019-06-09,0.37,2,337
2038283,Stay Across from Harvard's Campus!,4521987,Kris,,Mid-Cambridge,42.37217,-71.11453,Entire home/apt,155,4,119,2019-06-17,1.78,1,125
2049840,Harvard Square Charles River View,10506091,Andrea,,West Cambridge,42.37267,-71.12535,Entire home/apt,300,2,7,2016-05-28,0.11,1,196
2092181,Hammock Haven in Cambridge (entire place!),10641173,Randi,,Wellington-Harrington,42.37278,-71.09002,Entire home/apt,85,1,36,2019-07-17,0.59,1,2
2098613,"Clean cozy bedroom, parking incl.",10664362,Rachel,,Cambridgeport,42.35518,-71.10914,Private room,75,2,77,2019-07-06,1.52,1,0
2176599,Lux 1 Bedroom Cambridge Apt by MIT,9419684,Mike,,East Cambridge,42.36322,-71.08456,Entire home/apt,259,28,5,2016-01-17,0.08,15,186
2223447,Bright & Quiet 1 Bdrm Apt in heart of  Harvard Sq.,7421025,Doriana,,Mid-Cambridge,42.37109,-71.11066,Entire home/apt,95,30,34,2018-09-01,0.64,1,212
2244415,❤Harvard❤MIT❤Parking ❤Clean❤Quiet❤Full Apartment❤,3668535,S,,Mid-Cambridge,42.37359,-71.11381,Entire home/apt,329,1,74,2019-06-27,1.15,3,135
2262349,12 Griswold Basemnt · Harvard-Area 2BD Garden-Level Apt,2356643,Voyage,,Cambridge Highlands,42.39046,-71.15607,Entire home/apt,175,2,59,2019-05-19,0.93,4,10
2290052,"Cozy Private Room in Cambridge, MA",11697992,Bryan,,Wellington-Harrington,42.37145,-71.09575,Private room,130,2,44,2019-05-16,0.68,8,153
2359793,Cambridge--Tufts--Lesley--Porter Sq--Harvard Sq,4169689,Javier,,North Cambridge,42.40141,-71.13433,Private room,60,1,190,2019-06-23,2.91,2,111
2451591,Master Room + Full Bath,12535522,Mona,,Cambridgeport,42.36151,-71.1048,Private room,199,7,18,2018-12-23,0.28,1,341
2467252,"West Cambridge,  1 or 2 BR in House near Harvard",12617598,Caroline,,Neighborhood Nine,42.38155,-71.12886,Private room,125,2,198,2019-06-23,3.07,1,40
2538983,Spacious 2 bedrooms Apt-Roof deck NO Cleaning fee,13000172,Dan,,Cambridgeport,42.35658,-71.10816,Entire home/apt,350,1,316,2019-07-19,6.53,1,235
2578612,In the heart of Harvard Square!,10410753,Joyce,,Mid-Cambridge,42.37459,-71.11852,Entire home/apt,170,3,87,2019-06-16,1.35,1,97
2580942,Cambridge Getaway @ MIT and Harvard,430015,Kevin,,The Port,42.36869,-71.10029,Entire home/apt,225,3,235,2019-07-13,3.73,2,270
2642323,Huron Village Upper Unit Harvard Sq,4642626,Amy,,Cambridge Highlands,42.38817,-71.14601,Entire home/apt,250,7,41,2019-07-07,0.64,4,264
2879039,Lux 1 Bedroom Cambridge Apt by MIT,9419684,Mike,,Area 2/MIT,42.36198,-71.08437,Entire home/apt,220,28,14,2018-01-13,0.23,15,138
2908692,Sunny Cambridge Home btwn Harvard/MIT/BU,813956,Hannah & Jon,,Cambridgeport,42.36242,-71.11152,Entire home/apt,226,3,136,2018-11-18,2.16,1,0
2914111,Friendly Pleasant Place,14883738,Minga & Jonathan,,Cambridgeport,42.36456,-71.10626,Private room,107,2,205,2019-07-15,3.24,1,284
2948668,Sunlit Modern Charm in Cambridge,13948486,Michael,,Cambridgeport,42.35824,-71.10828,Private room,380,3,0,,,1,365
3050185,"Cambridge home by Fresh Pond, 10 min to Harvard",15528473,Johnny,,Strawberry Hill,42.3749,-71.15174,Entire home/apt,245,330,4,2014-09-02,0.07,1,354
3052922,Cozy/Spacious Room near Harvard/MIT + Free Parking,157996,Kaan,,Mid-Cambridge,42.36815,-71.10632,Private room,40,2,20,2018-06-25,0.76,1,135
3100411,Harvard MIT Boston Convention Perfect Location,3668535,S,,Mid-Cambridge,42.37114,-71.11273,Entire home/apt,429,1,37,2018-08-04,0.59,3,64
3167866,"""Green"" House + parking Harvard/MIT",4297079,Charlton & Theresa,,East Cambridge,42.37118,-71.08805,Entire home/apt,125,30,78,2019-05-01,1.26,3,0
3174464,Fez,15739330,Rod,,Wellington-Harrington,42.37436,-71.09953,Entire home/apt,130,4,35,2019-07-19,3.49,1,21
3194305,"Sunny retreat, Davis Square, 5 min walk to the T",917769,David,,North Cambridge,42.39403,-71.13023,Private room,60,31,14,2019-04-12,0.42,1,258
3209676,"Lovely room, Excellent location",6839881,Lisan,,Neighborhood Nine,42.38835,-71.1276,Private room,76,200,1,2014-08-13,0.02,8,338
3234995,"Lovely, large 3 room apartment",10470174,Maria,,West Cambridge,42.37764,-71.12601,Entire home/apt,200,1,52,2019-06-30,2.06,1,39
3247833,Lovely East Cambridge Apartment,2212429,Jimmy,,Wellington-Harrington,42.36981,-71.09263,Entire home/apt,225,2,303,2019-07-19,5.71,2,267
3316734,"Quiet 3rd fl, lovely light, lofted full mattress",9939488,Dan,,Neighborhood Nine,42.38957,-71.12755,Private room,55,3,4,2018-09-01,0.08,7,337
3334098,"WELL-APPOINTED, BRIGHT AND SPACIOUS",5331227,/We Are Kai & Nina,,East Cambridge,42.36902,-71.0857,Entire home/apt,265,3,40,2019-06-21,0.67,2,168
3340412,The Queens of Waterbridge,1152305,Greg,,Strawberry Hill,42.37462,-71.15023,Entire home/apt,150,4,34,2019-06-20,0.69,4,108
3375100,"21 - Near Harvard,Sun-filled,Queen bed",17028791,M,,West Cambridge,42.38274,-71.13631,Private room,94,2,31,2019-07-18,0.52,6,259
3391826,"23 - Sunny room, Near Harvard, Memory Foam Bed",17028791,M,,West Cambridge,42.38326,-71.13826,Private room,89,3,21,2019-07-11,0.35,6,44
3394955,"Charming, convenient apartment",8151385,Paul,,Cambridgeport,42.36415,-71.10527,Entire home/apt,75,5,6,2016-03-09,0.10,1,0
3400566,SUNNY ROOM IN CENTRAL SQ. CAMBRIDGE,2908633,Garabed,,The Port,42.36798,-71.09893,Private room,105,4,177,2019-07-01,2.93,1,15
3474824,"Quiet Studio near MIT, Harvard & BU",5074009,Jeff&Liz,,Cambridgeport,42.35903,-71.10812,Entire home/apt,149,2,198,2019-07-07,3.23,2,79
3475883,Queen Bed (Liz) at Waterbridge,1152305,Greg,,Strawberry Hill,42.37514,-71.15054,Private room,65,3,39,2019-07-01,0.64,4,205
3506058,Harvard/MIT,9270106,Nanette,,The Port,42.36955,-71.09871,Private room,116,1,506,2019-06-28,8.27,5,307
3510127,Harvard/MIT/Single/Private 1/2 Bath,9270106,Nanette,,The Port,42.36825,-71.0992,Private room,115,1,516,2019-07-17,8.45,5,311
3519954,Queen Bed (Victoria) at Waterbridge,1152305,Greg,,Strawberry Hill,42.37558,-71.15201,Private room,65,3,38,2019-06-30,0.62,4,240
3538589,Two bedroom third floor apartment,10337757,Bruce & Fariba,,Agassiz,42.38263,-71.11439,Entire home/apt,160,3,130,2019-05-31,2.15,1,0
3554581,Nice light lofted 3rd floor corner room.,9939488,Dan,,Neighborhood Nine,42.38975,-71.12746,Private room,65,30,4,2017-08-25,0.07,7,84
3578005,Sunny large 2BR steps to Harvard sq,10172310,Karsten,,Mid-Cambridge,42.37503,-71.10491,Entire home/apt,250,3,13,2018-04-29,0.22,1,19
3585914,Amazing Central Square Location,1448228,Chris,,Cambridgeport,42.36329,-71.10218,Private room,70,1,146,2019-06-26,2.49,3,26
3610778,Private Room near Harvard/MIT,4297079,Charlton & Theresa,,East Cambridge,42.36903,-71.08794,Private room,90,30,23,2015-12-24,0.38,3,10
3649162,Walk to MIT or Harvard!  Perfect for a family,18446559,Meredith,,Cambridgeport,42.36357,-71.10297,Entire home/apt,250,6,9,2017-05-23,0.17,1,8
3652550,#34-2 Charming Apt in Porter Sq!,1461240,Monica,,Neighborhood Nine,42.38703,-71.12587,Entire home/apt,185,1,33,2019-05-31,0.55,5,192
3678159,One bedroom in charming 2BR Cambridge apartment,4026958,Robert,,Riverside,42.36779,-71.11222,Private room,99,1,53,2019-07-19,1.44,1,22
3684345,Lux 2 Bedroom Cambridge Apt by MIT,9419684,Mike,,East Cambridge,42.36338,-71.08365,Entire home/apt,272,28,10,2018-10-05,0.17,15,144
3740822,Lux 2BR Cambridge Apt by MIT,9419684,Mike,,East Cambridge,42.36298,-71.08398,Entire home/apt,337,29,15,2016-07-18,0.25,15,144
3767665,Lovely apartment near Harvard/MIT,18513672,Naomi,,Mid-Cambridge,42.37106,-71.10772,Entire home/apt,80,31,11,2016-11-16,0.19,1,0
3774900,Renovated apt with deck and yard,6823717,Juan Carlos,,Cambridgeport,42.36079,-71.11365,Entire home/apt,170,2,237,2019-07-01,4.04,2,71
3819543,Large 20 sq m rm 1 stop fm Harvard,9939488,Dan,,North Cambridge,42.38957,-71.12602,Private room,60,80,2,2018-11-29,0.07,7,330
3820596,Pleasant corner room with 4 windows,9939488,Dan,,Neighborhood Nine,42.38822,-71.12687,Private room,70,210,5,2015-09-01,0.08,7,353
3847093,"Lovely rm & area, 1 stop fm Harvard",9939488,Dan,,North Cambridge,42.38978,-71.12598,Private room,57,210,7,2015-09-02,0.12,7,363
3852901,Charming Room Near Porter & Harvard,6839881,Lisan,,Neighborhood Nine,42.38832,-71.12767,Shared room,42,200,4,2018-02-15,0.11,8,365
3885435,Spacious Private Room in Cambridge,11697992,Bryan,,Wellington-Harrington,42.37359,-71.09549,Private room,130,3,23,2019-06-03,0.39,8,162
3894437,Lovely Studio Near Porter&Harvard,6839881,Lisan,,Neighborhood Nine,42.38856,-71.12594,Entire home/apt,122,200,3,2018-01-01,0.06,8,200
3902599,June & July sublet Central Sq BEAUTIFUL 1 Bedroom,17762188,Scott,,The Port,42.36782,-71.0984,Private room,40,50,0,,,1,87
3945567,Peaceful One-Bedroom Apartment,20446189,Mary,,North Cambridge,42.39511,-71.13134,Entire home/apt,140,2,62,2016-10-25,1.20,1,5
3949696,HARVARD/MIT PRIVATE SUITE W/ PARKING!,11274561,Philip,,The Port,42.36568,-71.10028,Entire home/apt,125,3,162,2019-07-13,2.74,1,27
3966829,Sunny Base close to MIT,20414167,Sandra,,The Port,42.36693,-71.09921,Entire home/apt,84,3,33,2019-06-25,0.55,1,4
4112094,Cambridge Studio Apartment,404360,Victor,,West Cambridge,42.37869,-71.14482,Entire home/apt,120,2,171,2019-07-07,2.92,2,204
4116478,Great House in Central Square,4578066,Gail,,Cambridgeport,42.36312,-71.10284,Entire home/apt,300,3,132,2019-06-30,2.30,2,188
4209359,#1B SPOTLESS STUDIO APT - HARVARD/MIT CAMBRIDGE!,81038,Louisa,,Mid-Cambridge,42.36847,-71.10518,Entire home/apt,110,2,162,2019-07-19,3.11,9,65
4216908,"Quiet home near Porter, Harvard. On Red Line",21885217,Catherine,,North Cambridge,42.38954,-71.11806,Entire home/apt,275,3,13,2019-06-02,0.56,1,0
4218659,SPACIOUS DOUBLE ROOM BY MIT AND HARVARD,21895566,Marcela,,Mid-Cambridge,42.3713,-71.10143,Private room,68,1,266,2019-07-01,4.58,20,159
4224124,A Monthly onSale Traditional ROOM by MIT & HARVARD,21895566,Marcela,,Mid-Cambridge,42.37025,-71.10166,Private room,59,24,182,2019-05-02,3.13,20,249
4225397,AMAZING LOCATION by MIT & HARVARD Monthly Discount,21895566,Marcela,,Mid-Cambridge,42.37191,-71.10209,Private room,75,5,261,2019-06-15,4.49,20,155
4227664,A STANDARD MONTHLY QUEEN ROOM BY MIT & HARVARD,21895566,Marcela,,Mid-Cambridge,42.3718,-71.1004,Private room,92,1,259,2019-05-26,4.46,20,137
4233589,"22 - Room by Harvard,Queen Mem. Foam Bed",17028791,M,,West Cambridge,42.38136,-71.13831,Private room,94,3,34,2019-06-17,0.58,6,271
4235636,Cozy Room in a Charming Townhouse,10427720,Gosia,,Strawberry Hill,42.37711,-71.15168,Private room,125,1,3,2019-03-31,0.22,2,351
4242801,BIG QUEEN ROOM HARVARD MIT MGH BOSTON,21895566,Marcela,,The Port,42.37032,-71.10022,Private room,64,3,230,2019-06-11,3.95,20,171
4270619,Sunny 3 Bdr corner luxury apartment,21631889,Ling Yi,,The Port,42.36904,-71.09706,Entire home/apt,285,60,48,2019-07-06,0.94,13,168
4275093,"Nice Apartment, 2 bedroom, Porter Sq / Harvard",8029934,Stuart,,Agassiz,42.38529,-71.11793,Entire home/apt,279,2,45,2019-04-16,0.81,3,0
4328666,A BUDGET FRIENDLY HOUSE WITH SUPER COMFORTABLE BED,21895566,Marcela,,Mid-Cambridge,42.37207,-71.10024,Private room,60,1,151,2019-06-22,2.62,20,91
4338244,"Lux Kendall Square 1 Bedroom w/gym, WiFi",9419684,Mike,,East Cambridge,42.36442,-71.08211,Entire home/apt,278,28,2,2015-08-23,0.04,15,0
4363059,31 - CUTE! Near Harvard Memory Foam Bed,17028791,M,,West Cambridge,42.38157,-71.13658,Private room,84,3,26,2019-07-08,0.45,6,4
4371702,Location!   MONTHLY DISCOUNT BY HARVARD MIT,21895566,Marcela,,Mid-Cambridge,42.37001,-71.10176,Private room,90,2,241,2019-06-28,4.19,20,47
4424613,COMFORTABLE ROOM CLOSE to MIT and Harvard,21895566,Marcela,,Mid-Cambridge,42.37167,-71.10221,Private room,79,2,140,2019-06-29,2.53,20,189
4424657,CLASSIC QUEEN ROOM NEAR MIT AND HARVARD,21895566,Marcela,,Mid-Cambridge,42.37217,-71.10214,Private room,75,3,148,2019-07-04,2.58,20,339
4437529,Lux 2BR Cambridge Apt by MIT,9419684,Mike,,East Cambridge,42.36314,-71.0841,Entire home/apt,337,28,9,2016-04-09,0.16,15,144
4437789,Lux 1 Bedroom Cambridge Apt by MIT,9419684,Mike,,East Cambridge,42.36478,-71.08217,Entire home/apt,220,28,4,2016-01-18,0.07,15,138
4455298,Family Friendly 3 Bedroom,21631889,Ling Yi,,The Port,42.36852,-71.09723,Entire home/apt,340,90,104,2019-06-04,1.84,13,138
