id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
6317446,Brand New 2 BR | 1 BA in So. BOS #2,9410008,Jason,,South Boston,42.33586,-71.0459,Entire home/apt,240,2,152,2019-05-29,3.10,19,346
6317722,Brand New 2 BR | 1 BA in So. BOS #3,9410008,Jason,,South Boston,42.33434,-71.04483,Entire home/apt,125,2,142,2019-05-31,2.91,19,343
6323935,Charming south end,31804748,Alex,,Back Bay,42.34403,-71.08292,Entire home/apt,161,1,279,2019-06-07,5.69,3,57
6326257,Renovated 2BR | 1.5BA on Charles St,9410008,Jason,,Beacon Hill,42.36111,-71.07029,Entire home/apt,375,2,182,2019-05-30,3.72,19,314
6342931,Beautiful 5 Bed/3 Bath house in great location,8911866,Tara,,Brighton,42.35126,-71.15034,Entire home/apt,475,2,46,2019-06-10,3.42,1,1
6343532,Spacious Condo & Great for Groups,33037385,Brij,,Brighton,42.34496,-71.14962,Entire home/apt,212,2,184,2019-05-29,3.74,1,239
6356533,Lux 2 Bedroom by Fenway with washer/dryer & WIFI,9419684,Mike,,Fenway,42.34483,-71.10006,Entire home/apt,298,3,33,2018-10-19,0.71,117,0
6370235,2BR in well designed apartment!,21402750,Ben,,Allston,42.35876,-71.12607,Entire home/apt,175,1,155,2019-05-27,3.17,1,3
6373729,"American Vintage room, 2+ peeps ok",32041326,Kewei,,Allston,42.35201,-71.14047,Private room,75,2,1,2015-06-14,0.02,1,0
6377998,"Family friendly Victorian home, walk to T",987917,Helder,,Jamaica Plain,42.31438,-71.09951,Entire home/apt,400,2,34,2019-05-21,0.73,1,254
6390821,Spacious and Cozy,33318421,Humberto,,West Roxbury,42.29276,-71.16448,Entire home/apt,140,2,16,2018-08-23,0.65,1,0
6400348,Beacon Hill Luxury - Roof Deck!,28090138,Gloria,,Beacon Hill,42.35675,-71.07014,Private room,200,3,4,2019-05-24,0.08,3,297
6401859,`Hidden Gem in Boston,17890131,Grace & Mark,,Hyde Park,42.24652,-71.11623,Entire home/apt,85,1,102,2019-05-27,2.56,1,0
6410674,Downtown Boston - Beacon Hill - New,1416883,Roger,,Beacon Hill,42.36008,-71.06697,Private room,80,3,125,2019-06-02,2.54,2,79
6425405,Boston - Fenway Large Studio,33386421,Victor,,Fenway,42.34191,-71.1023,Entire home/apt,195,3,3,2015-07-22,0.06,1,0
6426364,Great city views top floor one bed #7,9653086,Glenn,,South End,42.34175,-71.07533,Entire home/apt,200,1,68,2019-05-27,1.39,6,329
6444303,⭐️360° Rooftop ⭐️ Ensuite Bath ⭐️ Walk Score 77 ⭐️,1651480,Edward,,South End,42.3418,-71.07566,Private room,90,3,133,2019-05-31,2.71,4,1
6465075,Spacious 5BR Condo Near Metro,635157,Catlin,,Jamaica Plain,42.29716,-71.1119,Entire home/apt,250,3,90,2019-06-04,1.83,1,300
6480967,40 boylston,33865671,Rogelio,,Beacon Hill,42.35243,-71.06453,Entire home/apt,350,1,0,,,1,0
6489209,"Large room, excellent access",26098645,Manuela,,South Boston,42.32998,-71.0591,Private room,75,3,41,2019-05-17,0.83,4,303
6513924,Spacious unit near public transportation,16398126,Chris,,Roslindale,42.28456,-71.11973,Private room,55,1,84,2019-05-26,1.71,1,363
6523777,Home Comfort on the Red Line,34118474,Mike And Rachael,,Dorchester,42.31544,-71.0546,Private room,70,1,75,2018-06-22,1.52,1,164
6544267,Charming Apartment in Historic Federal Style Home,34227346,Kai,,Roxbury,42.32964,-71.09033,Entire home/apt,199,3,43,2019-05-30,3.03,1,330
6544642,Beautiful Studio in South Boston,21895391,Michael,,South Boston,42.33498,-71.03445,Entire home/apt,250,2,34,2019-05-19,0.71,1,23
6552654,Quaint Renovated Rowhouse,20582119,Toma,,Back Bay,42.34231,-71.08279,Entire home/apt,161,1,269,2019-06-11,5.62,3,56
6568621,Lux 2 Bedroom by Fenway with washer/dryer & WIFI,9419684,Mike,,Fenway,42.34327,-71.10062,Entire home/apt,298,2,13,2018-10-11,0.28,117,199
6576530,Luxury Sunny Hill Townhouse Unit #2,14785487,Aihua,,Roxbury,42.31134,-71.08513,Entire home/apt,350,4,12,2019-04-01,0.26,10,361
6596242,Downtown/Chinatown Boston with a view!,11792930,Jing,,Downtown,42.35327,-71.06096,Entire home/apt,185,2,20,2019-04-16,0.41,1,0
6600417,Boston's finest! Huge Roof Deck!,28090138,Gloria,,Beacon Hill,42.35686,-71.07025,Private room,180,2,0,,,3,0
6602167,TWO BEDROOM APARTMENT,24584716,Miriam,,Jamaica Plain,42.32527,-71.10701,Entire home/apt,146,3,197,2019-05-27,5.22,2,239
6603827,Cozy private room near bus stop,34552909,Barrie,,Roslindale,42.28217,-71.11648,Private room,59,5,4,2015-11-27,0.08,4,0
6609546,Beautiful Waterfront Location.,34584706,George,,South Boston Waterfront,42.34719,-71.04107,Private room,149,1,195,2019-05-23,3.97,1,315
6613472,Cozy Private Studio,34609479,Gwen,,Hyde Park,42.26896,-71.10383,Private room,80,1,72,2018-10-21,2.04,1,95
6614984,Cozy/Stylish btwn Dwntwn & Airport,10136526,Paul,,East Boston,42.36949,-71.03601,Entire home/apt,129,1,68,2019-04-01,1.44,2,0
6629066,Brand New 4 BR|2 BA in So. BOS #2+3,9410008,Jason,,South Boston,42.3358,-71.04408,Entire home/apt,600,2,19,2019-04-01,0.42,19,336
6640662,444 W 4th St,32079650,Danielle,,South Boston,42.33642,-71.04769,Entire home/apt,1000,2,1,2016-01-03,0.02,1,0
6646604,"Sunny renovated 1 bed, near BC,BU",31340713,Kama,,Brighton,42.34109,-71.14634,Entire home/apt,90,60,31,2016-09-13,0.65,9,30
6676364,"Cozy, high-rise room, stunning view",13382900,Bernie,,Longwood Medical Area,42.33887,-71.1071,Private room,84,1,528,2019-05-28,10.77,2,204
6677469,south end/back bay brownstone,34949685,Oine,,Back Bay,42.34507,-71.07884,Entire home/apt,395,2,50,2019-06-09,1.04,1,194
6677640,Private Deck Beacon Hill,34950334,Patrick,,Beacon Hill,42.36052,-71.06401,Entire home/apt,200,2,37,2019-01-01,0.76,1,29
6685682,Vintage Brownstone on Newbury|1 BR 1BA #3,814298,Brent,,Back Bay,42.348,-71.08552,Entire home/apt,259,2,64,2019-05-22,1.37,89,61
6690605,Renovated Boston Apartment,35018472,Jennifer,,Charlestown,42.37814,-71.06329,Entire home/apt,200,4,23,2019-05-22,0.50,1,129
6709682,Private room in Boston,212445,Emma,,Roxbury,42.33721,-71.08478,Private room,65,3,98,2019-05-22,2.01,3,15
6716872,Lovely Comm Ave Sublet,27805870,Eileen,,Brighton,42.33723,-71.15143,Private room,200,1,0,,,1,0
6730758,Private studio by subway w/parking,207475,Danielle&Peder,,Jamaica Plain,42.3139,-71.10502,Entire home/apt,100,2,138,2019-05-26,2.82,1,26
6741968,Prestigous Beacon Hill loft apt.,28662502,Tiffany,,Downtown,42.35731,-71.06179,Entire home/apt,129,28,251,2019-01-31,5.16,1,69
6746543,Cool Top Floor 1 Bedroom Penthouse,32376332,Jordan,,Chinatown,42.35159,-71.06221,Entire home/apt,90,30,6,2019-06-12,0.12,1,333
6758443,"Stylish Downtown Studio in the SouthEnd, C.Ave# 45",22348222,Maverick,,South End,42.34339,-71.07518,Entire home/apt,150,1,80,2019-05-31,1.65,55,337
6758462,"Stylish Downtown Studio in the SouthEnd, C.Ave# 43",22348222,Maverick,,South End,42.345,-71.07747,Entire home/apt,150,1,46,2019-05-31,1.73,55,295
6758482,"Stylish Downtown Studio in the SouthEnd, C.Ave# 1",22348222,Maverick,,South End,42.34557,-71.07762,Entire home/apt,150,1,69,2019-05-27,2.55,55,325
6759004,Stylish & Comfortable Newbury St Studio .#10,22348222,Maverick,,Back Bay,42.34941,-71.08346,Entire home/apt,150,1,93,2019-05-27,1.99,55,281
6759439,South End Studio Perfect for Work Travel #26,22348222,Maverick,,South End,42.34557,-71.07736,Entire home/apt,150,1,31,2018-08-12,1.24,55,9
6762011,"Heart of South End, Convenient, Comfy Studio #22",22348222,Maverick,,South End,42.34407,-71.07533,Entire home/apt,150,1,69,2019-05-28,2.15,55,239
6763409,"Charming Studio in Boston Brownstone, C.Ave#5",22348222,Maverick,,South End,42.34344,-71.07688,Entire home/apt,150,1,100,2019-05-21,2.23,55,250
6764572,Experience an 1880s Victorian house,35411494,Jon&Margrit,,Jamaica Plain,42.31858,-71.10628,Private room,99,1,165,2019-06-04,3.39,2,142
6765855,Cozy Room in Brownstone Building,14453758,Kartik,,Roxbury,42.32685,-71.09355,Private room,80,1,31,2015-09-20,0.64,1,0
6780077,"Treetop and Ocean view, safe, near metro",9898255,Jessica,,Dorchester,42.31434,-71.06075,Private room,70,2,13,2019-05-27,2.69,6,340
6780300,Large Sunny room in Boston,212445,Emma,,Roxbury,42.33588,-71.0831,Private room,65,2,64,2019-05-23,1.34,3,17
6780313,lovely sunny room in Boston,212445,Emma,,Roxbury,42.3354,-71.08259,Private room,65,3,109,2019-05-01,2.26,3,188
6790961,Luxury 2BR Boston apt. by Longwood area Hospitals.,30283594,Kara,,Fenway,42.34457,-71.09981,Entire home/apt,181,3,8,2018-04-08,0.19,130,362
6793945,Stylish South End Apartment,35331408,Andrew,,South End,42.33633,-71.07416,Entire home/apt,195,2,81,2019-05-09,1.69,1,126
6800522,"Small room Easy to Downtown, Longwood Clean Sunny",18517776,Huggy,,Roxbury,42.31719,-71.08099,Private room,33,14,11,2016-09-21,0.26,30,365
6810723,"South End Studio, Ideal for Boston Travelers..# 23",22348222,Maverick,,South End,42.34366,-71.07562,Entire home/apt,150,1,54,2019-05-30,2.28,55,303
6819620,Renovated Parking EZ to downtown,18517776,Huggy,,Roxbury,42.31771,-71.07907,Private room,36,14,5,2017-11-23,0.12,30,365
6823017,"Allston, Close to Harvard Business School + BU A",19548932,Joe,,Allston,42.35903,-71.13066,Private room,65,1,229,2019-06-01,5.22,9,263
6838488,Beautiful Townhouse Unit #2 nr Harvard U. w/ pk,14785487,Aihua,,Allston,42.35769,-71.1287,Private room,450,4,32,2019-05-23,0.72,10,320
6844012,Luxury Furnished 2-Bedroom Boston Apartment,30283594,Kara,,Fenway,42.34375,-71.10035,Entire home/apt,179,3,1,2015-08-14,0.02,130,301
6851459,"Stylish Downtown Studio in the SouthEnd, C.Ave# 31",22348222,Maverick,,South End,42.34368,-71.077,Entire home/apt,150,1,72,2019-05-30,1.59,55,298
6851460,"Stylish Studio in Boston Brownstone, C.Ave# 21",22348222,Maverick,,South End,42.34394,-71.07743,Entire home/apt,150,1,31,2019-05-23,0.70,55,333
6854357,Cute bedroom in the Allston area,9953174,Nina,,Allston,42.34902,-71.13615,Private room,45,1,1,2015-06-25,0.02,1,0
6862594,"Beautiful Home in Jamaica Plain, MA",10608570,Edward,,Jamaica Plain,42.31927,-71.11325,Private room,60,1,0,,,1,0
6862758,"Quiet, Spacious 2BD in Boston's JP!",35962316,Zack,,Jamaica Plain,42.31814,-71.10367,Entire home/apt,200,2,16,2018-06-16,0.33,1,0
6870366,"High-rise room, convenient environs",13382900,Bernie,,Longwood Medical Area,42.33902,-71.10664,Private room,84,1,489,2019-05-29,10.20,2,197
6879036,Stylish Studio on Newbury St #3,22348222,Maverick,,Back Bay,42.35031,-71.08285,Entire home/apt,150,1,132,2019-05-23,3.04,55,308
6881541,"Charming 3BR, 1BA- 5 min to Boston",13124709,Thomas & Jenny,,Dorchester,42.29473,-71.05526,Entire home/apt,170,1,97,2019-05-29,2.07,2,48
6882615,"City Living with a View, Newbury St...#4",22348222,Maverick,,Back Bay,42.3493,-71.08347,Entire home/apt,150,1,113,2019-05-19,2.60,55,267
6908525,"Stylish Studio on Newbury St, THIS IS BOSTON! .#12",22348222,Maverick,,Back Bay,42.35047,-71.08197,Entire home/apt,150,1,96,2019-05-30,2.01,55,0
6914155,Spacious bedroom close to downtown,36234262,Kimberly,,Dorchester,42.315,-71.0564,Private room,59,5,0,,,1,0
6914622,Treetop Haven-Eclectic Boston Area w/ Parking,36238599,Julie,,Jamaica Plain,42.30814,-71.11794,Entire home/apt,250,2,28,2019-03-17,0.59,1,325
6921241,1 BR on Newbury St,36275619,Sam,,Back Bay,42.35003,-71.08391,Entire home/apt,230,1,2,2015-07-13,0.04,1,0
6921672,French Country 2bd/2bth Heart of JP,36278389,Jessica,,Jamaica Plain,42.32133,-71.10777,Entire home/apt,250,1,1,2016-08-08,0.03,1,0
6930501,Loft with Balcony in South End,30128383,Jessica,,Roxbury,42.33655,-71.0861,Shared room,100,1,12,2016-08-21,0.25,1,0
6939759,Spacious 1 BR North End Apartment,26413047,Andrew,,North End,42.36188,-71.05296,Entire home/apt,200,2,17,2017-11-12,0.46,1,0
6951829,Furnished and spacious 2BR in Boston's Fenway Area,30283594,Kara,,Fenway,42.34506,-71.10173,Entire home/apt,188,3,10,2019-04-16,0.25,130,362
6955911,A room in the heart of Boston,20162776,Lior,,Fenway,42.34356,-71.08623,Private room,90,1,5,2016-08-29,0.10,1,0
6971836,Boston Oasis!,36554652,Rachel,,North End,42.36183,-71.05248,Entire home/apt,250,2,10,2015-11-27,0.21,1,0
6972426,Luxurious penthouse living!!,36559227,Justin,,South End,42.34141,-71.08114,Entire home/apt,675,2,47,2019-06-01,0.98,1,180
6983246,"Cozy, Convenient Back Bay Home",35990162,Gerald,,Fenway,42.34415,-71.08795,Entire home/apt,195,4,77,2019-06-02,1.61,1,44
6990023,Private Room in Modern Apartment,22500410,Babak,,Mission Hill,42.32939,-71.10981,Private room,88,30,33,2017-04-18,0.68,1,365
6990904,Cozy JP bedroom near Orange Line T,16337422,Orion,,Jamaica Plain,42.3153,-71.09977,Private room,150,1,25,2019-05-19,0.52,2,179
6991310,"Modern, bright space in Back Bay",36495581,Caroline,,Back Bay,42.34941,-71.08443,Entire home/apt,250,2,0,,,1,0
7003280,Modern South Boston 2brm near MBTA,36057933,James,,South Boston,42.32998,-71.05617,Entire home/apt,132,1,222,2019-05-31,4.63,1,34
7009774,Gorgeous Luxury Condo in Boston!,36747522,Shawn,,Charlestown,42.38382,-71.06767,Entire home/apt,599,2,0,,,1,0
7018497,2 Bedroom in the heart of Boston,25960013,George,,North End,42.36638,-71.05704,Entire home/apt,200,1,6,2015-10-07,0.13,1,0
7035556,Harborside Abode Next 2 Logan Airport/Train/Boston,15589117,Linda & Theresa,,East Boston,42.36383,-71.0293,Entire home/apt,150,2,32,2019-06-13,0.67,1,95
7036112,SPACIOUS 1BR HEART OF N. END DWNTWN,24545104,Maira,,North End,42.36313,-71.05316,Entire home/apt,180,1,8,2017-10-08,0.20,1,0
7052171,Living room in a 4BR/2BA house,36885389,John,,Allston,42.34764,-71.13236,Private room,39,1,1,2015-09-01,0.02,1,0
7052847,1 big room in a cute 2 bedroom apt,10336060,Rebeca,,Allston,42.35281,-71.12398,Private room,60,18,0,,,1,0
7053454,Basement apartment in Charlestown,36992931,Ryan,,Charlestown,42.38005,-71.06324,Private room,200,1,8,2016-07-29,0.17,1,256
7054912,North Station Luxury Apartment!,6223931,Richard,,Downtown,42.36623,-71.05904,Entire home/apt,225,1,2,2015-07-09,0.04,1,0
7055184,Clean bedroom in Allston,22419290,Sylvia,,Allston,42.35507,-71.13263,Private room,35,1,2,2015-08-09,0.04,1,0
7075050,Lux bldg in Fenway w Balcony,37096230,Adam,,Fenway,42.34996,-71.09805,Entire home/apt,200,21,5,2017-09-30,0.10,1,0
7080514,Cozy place in the North End,9046262,Andrei,,North End,42.36571,-71.05771,Private room,130,3,1,2015-12-03,0.02,1,0
7086825,Private Room near public transport,34552909,Barrie,,Roslindale,42.28228,-71.11682,Private room,50,5,14,2019-05-21,0.29,4,285
7092144,Quiet Convenient Retreat,5689782,Cora,,Jamaica Plain,42.31848,-71.101,Private room,75,1,10,2018-10-16,0.21,2,23
7093109,Cozy  Apt. 20 Minutes  from Downtown,37177446,Nelson And Marlene,,Roslindale,42.27697,-71.11776,Entire home/apt,200,2,30,2019-03-31,0.77,2,239
7093184,Easy to downtown/Longwood Free Parking Clean House,18517776,Huggy,,Roxbury,42.31704,-71.07979,Private room,34,14,7,2017-05-01,0.15,30,365
7109689,Historic Charlestown Brownstone,19241302,Deborah,,Charlestown,42.37644,-71.06339,Entire home/apt,600,4,9,2019-05-24,0.19,1,365
7125052,Private Room Back Bay,37320933,Ken,,Back Bay,42.35292,-71.0808,Private room,275,1,0,,,1,0
7133255,Beacon Hill bright and comfy one bedroom,28694577,Emma,,Beacon Hill,42.36094,-71.06878,Entire home/apt,161,1,5,2019-06-09,3.19,1,48
7159343,Back Bay Apt on Commonwealth Avenue,28980127,Al,,Back Bay,42.35005,-71.08124,Entire home/apt,200,7,0,,,1,0
7161203,Cozy Rm Off-Street Parking EZ 2 downtown/Longwood,18517776,Huggy,,Roxbury,42.31711,-71.08078,Private room,34,15,6,2017-06-21,0.14,30,365
7179321,Private bedroom,37610133,Natalie,,East Boston,42.37202,-71.03703,Private room,68,7,17,2017-10-18,0.62,1,0
7181950,Spacious North End 1 BR | 1BA,9410008,Jason,,North End,42.36503,-71.05099,Entire home/apt,185,2,209,2019-05-23,4.43,19,308
7185881,Room Close to public transportation,16052189,Jonathan,,Hyde Park,42.23689,-71.13291,Private room,33,30,10,2018-06-29,0.21,8,298
7214920,Stylish South End 2 Bed w/ Parking & Patio,20062444,Dan,,South End,42.33683,-71.0695,Entire home/apt,250,2,40,2019-05-27,0.84,1,194
7222349,M&R - Front Bedroom Bathroom Parking - Walk to T!,7988017,Polly Minter,,Dorchester,42.29347,-71.0558,Private room,110,1,98,2019-05-30,2.20,3,335
7225376,Northeastern University Apartment,37826100,Feng,,Mission Hill,42.33155,-71.09629,Private room,75,1,5,2015-07-28,0.10,1,0
7239024,M&R Quiet Back Room Parking Bathroom,7988017,Polly Minter,,Dorchester,42.29263,-71.05575,Private room,100,1,173,2019-05-17,3.62,3,320
7240149,Historic Apartment on Commonwealth,35950087,Ian,,Back Bay,42.34863,-71.08561,Entire home/apt,300,1,0,,,1,0
7252607,Private Room near Public Transport,34552909,Barrie,,Roslindale,42.2828,-71.11515,Private room,50,5,10,2019-05-19,0.21,4,287
7273770,Boston 2 bedroom top floor condo w/balcony!,4191762,Jeff,,Jamaica Plain,42.30606,-71.11516,Entire home/apt,145,2,5,2016-10-09,0.13,1,0
7275018,Bright and Airy Family Home,534259,Candice,,West Roxbury,42.2903,-71.16061,Entire home/apt,100,1,3,2015-08-24,0.06,1,0
7279874,One Bedroom right by Fenway Park,2800145,Pragya,,Fenway,42.34831,-71.09199,Entire home/apt,135,3,15,2018-06-24,0.32,1,0
7281884,Charming urban studio,25742899,Tyree,,Roxbury,42.31289,-71.08316,Entire home/apt,56,1,110,2017-08-22,2.32,1,0
7287822,Light and airy separate apt in funky Jamaica Plain,17844905,Susie,,Jamaica Plain,42.31527,-71.10846,Entire home/apt,130,2,196,2019-06-09,4.20,1,101
7292184,Bright home with lots of character!,11544688,Mounir,,Dorchester,42.29456,-71.05566,Entire home/apt,60,3,23,2018-10-21,0.50,1,0
7293671,Large private bedroom and private bathroom,1037913,Derek,,Roxbury,42.32725,-71.07559,Private room,80,29,11,2019-03-16,0.24,1,216
7294565,South End Brown Stone,11822816,Ammar,,South End,42.33931,-71.06495,Private room,85,2,1,2015-08-15,0.02,1,0
7298966,"Spacious, Quiet, Sunny studio directly on the T",31289781,Dustin,,Brighton,42.34188,-71.14321,Entire home/apt,96,60,5,2018-10-05,0.18,1,226
7308623,Beautiful Apartment in Beacon Hill,36811327,Carolyn,,West End,42.36185,-71.06835,Private room,60,2,1,2016-04-18,0.03,1,0
7309178,"Well located, bright room in convenient area",22879353,Tibisay,,Mission Hill,42.3345,-71.1066,Private room,45,3,4,2019-05-20,0.36,1,0
7310887,Spacious and Sunny Brookline Apartment,38302832,Jacklyn,,Brighton,42.34554,-71.13819,Entire home/apt,285,3,159,2019-06-08,3.37,1,173
7325084,Studio near Copley Square,14697946,Rony,,South End,42.34474,-71.07706,Entire home/apt,146,1,1,2015-07-26,0.02,1,0
7330494,Private apt with cozy garden.,38403389,Katarzyna,,South Boston,42.33062,-71.05558,Entire home/apt,150,3,230,2019-06-08,4.85,1,314
7342489,"Beautiful 2Bedroom in the South End, Garden Unit",22348222,Maverick,,South End,42.34558,-71.07669,Entire home/apt,300,1,63,2019-05-18,2.06,55,204
7346760,Private bedroom in great location in Allston!,4198683,Sebastian,,Allston,42.34894,-71.1394,Private room,54,2,8,2018-11-04,0.32,1,288
7368611,Full floor apt +private deck in historic South End,38611099,Viktoria,,South End,42.34552,-71.06939,Entire home/apt,195,2,138,2019-06-09,3.02,2,151
7395978,Private Bedroom/Bathroom! Allston,24567367,Julien,,Allston,42.35087,-71.12918,Private room,100,3,3,2015-08-22,0.06,1,0
7454267,MARATHON WEEKEND: Lovely Modern Condo in JP,24066380,Ryan,,Jamaica Plain,42.30898,-71.11376,Entire home/apt,200,2,3,2015-08-30,0.06,1,0
7454907,North End Apartment,24293931,Kristin,,North End,42.36515,-71.05571,Entire home/apt,185,2,2,2015-09-13,0.04,1,0
7472068,Beautiful Bunker Hill 2 BD,38188681,Melissa,,Charlestown,42.37825,-71.06199,Entire home/apt,99,1,119,2019-06-06,2.54,1,71
7474044,Stylish & Comfortable Newbury St Studio .#5,22348222,Maverick,,Back Bay,42.34935,-71.08201,Entire home/apt,150,1,26,2019-05-23,0.73,55,316
7474855,Stylish & Comfortable Newbury St Studio .#11,22348222,Maverick,,Back Bay,42.34951,-71.08205,Entire home/apt,150,1,73,2019-05-31,1.91,55,295
7475052,"Comfortable Studio in Back Bay, on Newbury St, .#7",22348222,Maverick,,Back Bay,42.35083,-71.08359,Entire home/apt,150,1,87,2019-05-26,2.32,55,315
7475215,Comfortable & Stylish Studio on Newbury St. #2,22348222,Maverick,,Back Bay,42.35097,-71.08144,Entire home/apt,150,1,85,2019-05-30,1.88,55,293
7475379,Stylish & Comfortable Newbury St Studio .#6,22348222,Maverick,,Back Bay,42.35082,-71.08204,Entire home/apt,150,1,115,2019-05-16,2.68,55,240
7475557,Minion? *Family*Massage Chair*Convention 37A,26704689,Mac,,South Boston,42.33354,-71.04848,Entire home/apt,149,2,96,2019-05-31,2.50,13,109
7475573,Charming Studio on Boston's iconic Newbury St. #8,22348222,Maverick,,Back Bay,42.35079,-71.08164,Entire home/apt,150,1,77,2019-05-31,2.11,55,261
7476340,"Charming Studio in Boston Brownstone, #44",22348222,Maverick,,South End,42.34323,-71.07749,Entire home/apt,150,1,48,2019-05-27,1.79,55,310
7479725,Sunny bedroom in Allston,17892292,Marlene,,Allston,42.36084,-71.1356,Private room,40,5,13,2016-11-12,0.27,5,54
7482195,Private room near bus stop,34552909,Barrie,,Roslindale,42.28222,-71.11519,Private room,50,5,2,2018-10-15,0.08,4,285
7497047,Boston Private Room - Clean and quiet close to T,16052189,Jonathan,,Hyde Park,42.23594,-71.13246,Private room,31,30,10,2019-01-21,0.21,8,249
7499960,SAFE CENTRAL CITY LOCATION! WalkToWork/Everywhere!,9529655,Suzanne,,Fenway,42.35062,-71.09486,Entire home/apt,188,30,15,2018-08-12,0.33,4,349
7508865,Luxury 1- BR Apt near Boston's Children Hospital,30283594,Kara,,Fenway,42.34352,-71.10204,Entire home/apt,132,3,4,2018-07-06,0.09,130,135
7511737,Spacious South End Studio w/Boston View #7,22348222,Maverick,,South End,42.34422,-71.07538,Entire home/apt,150,1,91,2019-05-27,2.02,55,320
7513605,"Stylish Downtown Studio in the SouthEnd, C.Ave# 2",22348222,Maverick,,South End,42.34505,-71.07577,Entire home/apt,150,1,73,2019-05-18,1.66,55,332
7513906,Charming & Stylish Studio on Beacon Hill #6,22348222,Maverick,,Downtown,42.36092,-71.06275,Entire home/apt,150,1,63,2019-05-25,1.42,55,336
7514024,"Downtown Beacon Hill, Convenient, Comfy Studio #14",22348222,Maverick,,Beacon Hill,42.35936,-71.06439,Entire home/apt,150,1,82,2019-05-27,3.09,55,326
7514336,Charming & Stylish Studio on Beacon Hill #11,22348222,Maverick,,Beacon Hill,42.36087,-71.06299,Entire home/apt,150,1,94,2019-05-27,2.57,55,318
7527149,Gorgeous Boston Townhouse Apartment,10502779,Peter,,Beacon Hill,42.35703,-71.07056,Entire home/apt,600,4,27,2017-08-18,0.58,1,327
7527864,Great Private Room in Beacon Hill,29187425,Olja,,Beacon Hill,42.36019,-71.06749,Private room,125,1,60,2019-05-28,1.31,2,0
7531700,Charming & Stylish Studio on Beacon Hill #3,22348222,Maverick,,Beacon Hill,42.36093,-71.06398,Entire home/apt,150,1,92,2019-05-31,2.01,55,349
7540480,Parlor South End charm with deck,38611099,Viktoria,,South End,42.3437,-71.06922,Entire home/apt,165,2,164,2019-06-02,3.58,2,237
7561220,"Allston, Close to Harvard Business School B",19548932,Joe,,Allston,42.35787,-71.12991,Private room,65,1,103,2019-06-06,2.23,9,302
7562235,Cozy room in front of metro station,11653097,Camilla,,Mission Hill,42.33193,-71.11127,Private room,90,2,3,2015-08-25,0.06,1,0
7575052,Sunny and Quiet top floor #8,9653086,Glenn,,South End,42.34055,-71.07511,Entire home/apt,200,1,60,2019-05-26,1.28,6,326
7582224,2Bed/2Bath apartment at Kendall Sq!,28749942,Renata,,West End,42.3623,-71.06852,Entire home/apt,149,1,22,2019-04-17,0.51,13,97
7582651,North End Apartment!,39761134,Haley,,North End,42.36493,-71.05645,Entire home/apt,220,2,3,2015-11-02,0.07,1,0
7592616,South End 1 Bdrm with Private Deck,4031770,Bryan,,South End,42.34222,-71.06976,Entire home/apt,140,2,1,2015-08-10,0.02,1,0
7596262,Luxurious 1-Bedroom West End Apartment - by MGH,30283594,Kara,,West End,42.36503,-71.06914,Entire home/apt,139,3,9,2018-04-03,0.19,130,361
7611271,Modern & Spacious: Family & Friends Getaway,953185,Katie,,South Boston,42.33182,-71.03399,Entire home/apt,598,2,45,2019-06-02,0.96,1,70
7614517,Beacon Hill Studio w/ patio&parking,39934024,Jim,,Beacon Hill,42.36033,-71.06792,Entire home/apt,200,3,202,2019-06-06,4.38,1,205
7618925,Modern & Historic Brownstone by T: City Views ,11228809,Jonathan,,Roxbury,42.32964,-71.09274,Entire home/apt,793,2,3,2016-10-09,0.09,6,56
7620413,Spectacular Brownstone in South End,38708629,Karen,,South End,42.34141,-71.08173,Entire home/apt,200,14,2,2015-09-27,0.04,1,0
7630340,Downtown / Back Bay 1 Bed W/Parking,5618949,Alan,,Chinatown,42.3486,-71.06276,Entire home/apt,196,2,105,2019-05-23,2.28,9,87
7630346,Downtown Back Bay Studio W/Parking,5618949,Alan,,Chinatown,42.34884,-71.06384,Entire home/apt,87,2,155,2019-05-02,3.34,9,74
7633883,Beacon Hill Duplex on Charles|3 BR 2BA,814298,Brent,,Beacon Hill,42.35738,-71.07135,Entire home/apt,769,2,69,2019-05-27,1.50,89,73
7635616,Charming & Stylish Studio on Beacon Hill #9,22348222,Maverick,,Beacon Hill,42.3596,-71.06391,Entire home/apt,150,1,126,2019-05-31,2.87,55,318
7637094,"2BD, Steps to Hospitals, T&Colleges",40067818,Shannon,,Longwood Medical Area,42.34213,-71.10703,Entire home/apt,100,4,0,,,1,0
7645153,Boston Seaport | Fort Point Luxury Escape+Parking,20114673,Nicole,,South Boston Waterfront,42.34906,-71.04758,Entire home/apt,220,2,8,2018-11-11,0.75,1,0
7651065,Come Home to Boston,15396970,Linda,,Roslindale,42.28451,-71.13626,Private room,68,2,101,2019-04-27,2.17,4,304
7659268,Good spacious apartment Brighton,33696420,Pauras,,Brighton,42.3497,-71.16015,Private room,35,1,0,,,1,0
7678756,Gorgeous and Renovated Condo,25716111,Eric,,East Boston,42.3799,-71.0296,Entire home/apt,95,5,6,2017-05-22,0.13,1,0
